instance_path,tasks,machines,scenarios,psc,instance_index,solve_time_seconds,lower_bound,upper_bound,gap_percent,optimal,iterations,cp_calls,cut_count
15_2_1000/os_0_com_0_time_0_rcom_0/4.txt,15,2,1000,L,4,1888.811,95319,95319,0,1,109,366160,130959
15_2_1000/os_0_com_0_time_0_rcom_0/5.txt,15,2,1000,L,5,196.409,68623,68623,0,1,15,54239,8809
15_2_1000/os_0_com_0_time_0_rcom_0/6.txt,15,2,1000,L,6,334.609,86411,86411,0,1,29,81243,25149
15_2_1000/os_0_com_0_time_0_rcom_0/7.txt,15,2,1000,L,7,526.374,74649,74649,0,1,38,126440,49603
15_2_1000/os_0_com_0_time_0_rcom_0/8.txt,15,2,1000,L,8,467.593,71064,71064,0,1,22,89199,27334
15_2_1000/os_0_com_0_time_0_rcom_0/9.txt,15,2,1000,L,9,108.436,77677,77677,0,1,5,13122,3275
15_2_1000/os_1_com_0_time_0_rcom_0/0.txt,15,2,1000,H,0,327.128,136347,136360,0.0095,0,4,13331,993
15_2_1000/os_1_com_0_time_0_rcom_0/1.txt,15,2,1000,H,1,309.963,142172,142172,0,1,6,17846,880
15_2_1000/os_1_com_0_time_0_rcom_0/2.txt,15,2,1000,H,2,656.551,112550,112550,0,1,7,32019,3427
15_2_1000/os_1_com_0_time_0_rcom_0/3.txt,15,2,1000,H,3,833.048,131887,131887,0,1,5,15487,1382
15_2_1000/os_1_com_0_time_0_rcom_0/4.txt,15,2,1000,H,4,2243.469,132664,132664,0,1,29,221804,28935
15_2_1000/os_1_com_0_time_0_rcom_0/5.txt,15,2,1000,H,5,77.879,122773,122780,0.0057,0,6,14976,147
15_2_1000/os_1_com_0_time_0_rcom_0/6.txt,15,2,1000,H,6,3289.979,131645,131645,0,1,50,355776,46982
15_2_1000/os_1_com_0_time_0_rcom_0/7.txt,15,2,1000,H,7,724.636,125031,125031,0,1,10,64044,8177
15_2_1000/os_1_com_0_time_0_rcom_0/8.txt,15,2,1000,H,8,346.43,127380,127380,0,1,9,34849,2402
15_2_1000/os_1_com_0_time_0_rcom_0/9.txt,15,2,1000,H,9,391.32,125220,125225,0.004,0,8,42393,5142
15_3_10/os_0_com_0_time_0_rcom_0/0.txt,15,3,10,L,0,0.54,522,522,0,1,8,447,77
15_3_10/os_0_com_0_time_0_rcom_0/1.txt,15,3,10,L,1,0.47,661,661,0,1,17,548,47
15_3_10/os_0_com_0_time_0_rcom_0/2.txt,15,3,10,L,2,0.63,519,519,0,1,11,505,135
15_3_10/os_0_com_0_time_0_rcom_0/3.txt,15,3,10,L,3,0.67,514,514,0,1,11,539,120
15_3_10/os_0_com_0_time_0_rcom_0/4.txt,15,3,10,L,4,1.27,532,532,0,1,11,547,99
15_3_10/os_0_com_0_time_0_rcom_0/5.txt,15,3,10,L,5,0.54,498,498,0,1,9,485,107
15_3_10/os_0_com_0_time_0_rcom_0/6.txt,15,3,10,L,6,0.06,559,559,0,1,1,40,0
15_3_10/os_0_com_0_time_0_rcom_0/7.txt,15,3,10,L,7,0.6,494,494,0,1,22,819,99
15_3_10/os_0_com_0_time_0_rcom_0/8.txt,15,3,10,L,8,2.18,587,587,0,1,34,1619,376
15_3_10/os_0_com_0_time_0_rcom_0/9.txt,15,3,10,L,9,3.11,547,547,0,1,64,2698,642
15_3_10/os_1_com_0_time_0_rcom_0/0.txt,15,3,10,H,0,0.37,823,823,0,1,3,96,5
15_3_10/os_1_com_0_time_0_rcom_0/1.txt,15,3,10,H,1,2.92,812,812,0,1,29,1452,200
15_3_10/os_1_com_0_time_0_rcom_0/2.txt,15,3,10,H,2,0.66,886,886,0,1,13,593,53
15_3_10/os_1_com_0_time_0_rcom_0/3.txt,15,3,10,H,3,0.64,832,832,0,1,7,324,35
15_3_10/os_1_com_0_time_0_rcom_0/4.txt,15,3,10,H,4,1.38,824,824,0,1,14,905,145
15_3_10/os_1_com_0_time_0_rcom_0/5.txt,15,3,10,H,5,0.3,853,853,0,1,6,287,22
15_3_10/os_1_com_0_time_0_rcom_0/6.txt,15,3,10,H,6,0.43,886,886,0,1,4,187,15
15_3_10/os_1_com_0_time_0_rcom_0/7.txt,15,3,10,H,7,0.3,757,757,0,1,2,87,3
15_3_10/os_1_com_0_time_0_rcom_0/8.txt,15,3,10,H,8,0.36,863,863,0,1,5,214,13
15_3_10/os_1_com_0_time_0_rcom_0/9.txt,15,3,10,H,9,1.7,844,844,0,1,16,1028,125
15_3_30/os_0_com_0_time_0_rcom_0/0.txt,15,3,30,L,0,1.55,1738,1738,0,1,4,449,38
15_3_30/os_0_com_0_time_0_rcom_0/1.txt,15,3,30,L,1,3.83,1411,1411,0,1,19,2605,589
15_3_30/os_0_com_0_time_0_rcom_0/2.txt,15,3,30,L,2,1.47,1661,1661,0,1,5,666,101
15_3_30/os_0_com_0_time_0_rcom_0/3.txt,15,3,30,L,3,1.21,1729,1729,0,1,6,705,51
15_3_30/os_0_com_0_time_0_rcom_0/4.txt,15,3,30,L,4,1.83,1706,1706,0,1,8,679,120
15_3_30/os_0_com_0_time_0_rcom_0/5.txt,15,3,30,L,5,4.54,1749,1749,0,1,41,4129,778
15_3_30/os_0_com_0_time_0_rcom_0/6.txt,15,3,30,L,6,10.62,1990,1990,0,1,68,7855,1825
15_3_30/os_0_com_0_time_0_rcom_0/7.txt,15,3,30,L,7,3.33,1620,1620,0,1,17,2082,303
15_3_30/os_0_com_0_time_0_rcom_0/8.txt,15,3,30,L,8,2.33,1697,1697,0,1,13,1718,365
15_3_30/os_0_com_0_time_0_rcom_0/9.txt,15,3,30,L,9,1.24,1471,1471,0,1,8,749,81
15_3_30/os_1_com_0_time_0_rcom_0/0.txt,15,3,30,H,0,8.5,2838,2838,0,1,28,4745,468
15_3_30/os_1_com_0_time_0_rcom_0/1.txt,15,3,30,H,1,2.19,2905,2905,0,1,7,1013,88
15_3_30/os_1_com_0_time_0_rcom_0/2.txt,15,3,30,H,2,0.73,2722,2722,0,1,3,197,3
15_3_30/os_1_com_0_time_0_rcom_0/3.txt,15,3,30,H,3,4.74,2339,2339,0,1,9,1421,113
15_3_30/os_1_com_0_time_0_rcom_0/4.txt,15,3,30,H,4,2.12,2495,2495,0,1,11,1670,159
15_3_30/os_1_com_0_time_0_rcom_0/5.txt,15,3,30,H,5,5.38,2819,2819,0,1,6,1042,98
15_3_30/os_1_com_0_time_0_rcom_0/6.txt,15,3,30,H,6,0.49,3497,3497,0,1,2,246,9
15_3_30/os_1_com_0_time_0_rcom_0/7.txt,15,3,30,H,7,2.9,2617,2617,0,1,6,1098,159
15_3_30/os_1_com_0_time_0_rcom_0/8.txt,15,3,30,H,8,0.52,2924,2924,0,1,1,120,0
15_3_30/os_1_com_0_time_0_rcom_0/9.txt,15,3,30,H,9,1.73,2174,2174,0,1,2,232,8
15_3_50/os_0_com_0_time_0_rcom_0/0.txt,15,3,50,L,0,11.8,2540,2540,0,1,27,6549,1116
15_3_50/os_0_com_0_time_0_rcom_0/1.txt,15,3,50,L,1,42.91,3407,3407,0,1,58,12546,3842
15_3_50/os_0_com_0_time_0_rcom_0/2.txt,15,3,50,L,2,0.9,2246,2246,0,1,5,757,70
15_3_50/os_0_com_0_time_0_rcom_0/3.txt,15,3,50,L,3,0.48,3146,3146,0,1,4,672,32
15_3_50/os_0_com_0_time_0_rcom_0/4.txt,15,3,50,L,4,3.46,2504,2504,0,1,8,1511,116
15_3_50/os_0_com_0_time_0_rcom_0/5.txt,15,3,50,L,5,8.12,2783,2783,0,1,17,3902,890
15_3_50/os_0_com_0_time_0_rcom_0/6.txt,15,3,50,L,6,8.79,2571,2571,0,1,29,5687,1092
15_3_50/os_0_com_0_time_0_rcom_0/7.txt,15,3,50,L,7,7.65,2993,2993,0,1,20,3924,715
15_3_50/os_0_com_0_time_0_rcom_0/8.txt,15,3,50,L,8,2.54,2466,2466,0,1,7,1715,284
15_3_50/os_0_com_0_time_0_rcom_0/9.txt,15,3,50,L,9,3.85,2626,2626,0,1,10,1919,401
15_3_50/os_1_com_0_time_0_rcom_0/0.txt,15,3,50,H,0,4.38,4148,4148,0,1,4,943,49
15_3_50/os_1_com_0_time_0_rcom_0/1.txt,15,3,50,H,1,5.43,5538,5538,0,1,4,1178,143
15_3_50/os_1_com_0_time_0_rcom_0/2.txt,15,3,50,H,2,0.87,4749,4749,0,1,1,200,0
15_3_50/os_1_com_0_time_0_rcom_0/3.txt,15,3,50,H,3,1.63,6046,6046,0,1,2,375,6
15_3_50/os_1_com_0_time_0_rcom_0/4.txt,15,3,50,H,4,5.63,4025,4025,0,1,6,1598,106
15_3_50/os_1_com_0_time_0_rcom_0/5.txt,15,3,50,H,5,6.17,4515,4515,0,1,5,1294,85
15_3_50/os_1_com_0_time_0_rcom_0/6.txt,15,3,50,H,6,2.69,5364,5364,0,1,6,1090,44
15_3_50/os_1_com_0_time_0_rcom_0/7.txt,15,3,50,H,7,9.83,5814,5814,0,1,12,3855,363
15_3_50/os_1_com_0_time_0_rcom_0/8.txt,15,3,50,H,8,2.4,5342,5342,0,1,3,471,2
15_3_50/os_1_com_0_time_0_rcom_0/9.txt,15,3,50,H,9,7.97,4014,4014,0,1,9,1972,199
15_3_100/os_0_com_0_time_0_rcom_0/0.txt,15,3,100,L,0,79.311,5688,5688,0,1,16,6415,1035
15_3_100/os_0_com_0_time_0_rcom_0/1.txt,15,3,100,L,1,33.436,6908,6908,0,1,20,10601,2121
15_3_100/os_0_com_0_time_0_rcom_0/2.txt,15,3,100,L,2,20.792,5141,5141,0,1,31,11959,3552
15_3_100/os_0_com_0_time_0_rcom_0/3.txt,15,3,100,L,3,27.473,7295,7295,0,1,40,14660,2360
15_3_100/os_0_com_0_time_0_rcom_0/4.txt,15,3,100,L,4,17.867,6103,6103,0,1,9,4282,624
15_3_100/os_0_com_0_time_0_rcom_0/5.txt,15,3,100,L,5,10.706,5958,5958,0,1,14,4683,563
15_3_100/os_0_com_0_time_0_rcom_0/6.txt,15,3,100,L,6,29.291,6965,6965,0,1,33,14219,2800
15_3_100/os_0_com_0_time_0_rcom_0/7.txt,15,3,100,L,7,13.044,5642,5642,0,1,14,5759,1138
15_3_100/os_0_com_0_time_0_rcom_0/8.txt,15,3,100,L,8,44.267,7134,7134,0,1,32,13094,3172
15_3_100/os_0_com_0_time_0_rcom_0/9.txt,15,3,100,L,9,26.985,5793,5793,0,1,43,13472,2516
15_3_100/os_1_com_0_time_0_rcom_0/0.txt,15,3,100,H,0,5.142,13173,13173,0,1,2,1011,52
15_3_100/os_1_com_0_time_0_rcom_0/1.txt,15,3,100,H,1,9.478,13530,13530,0,1,6,2410,77
15_3_100/os_1_com_0_time_0_rcom_0/2.txt,15,3,100,H,2,60.711,10141,10141,0,1,20,16541,1459
15_3_100/os_1_com_0_time_0_rcom_0/3.txt,15,3,100,H,3,13.575,14916,14916,0,1,4,3329,294
15_3_100/os_1_com_0_time_0_rcom_0/4.txt,15,3,100,H,4,38.725,11812,11812,0,1,16,7848,741
15_3_100/os_1_com_0_time_0_rcom_0/5.txt,15,3,100,H,5,18.512,11155,11155,0,1,13,6866,704
15_3_100/os_1_com_0_time_0_rcom_0/6.txt,15,3,100,H,6,74.761,12086,12086,0,1,23,13634,1177
15_3_100/os_1_com_0_time_0_rcom_0/7.txt,15,3,100,H,7,25.837,11950,11951,0.0084,0,7,4171,326
15_3_100/os_1_com_0_time_0_rcom_0/8.txt,15,3,100,H,8,26.252,12342,12342,0,1,10,5976,352
15_3_100/os_1_com_0_time_0_rcom_0/9.txt,15,3,100,H,9,16.248,9356,9356,0,1,6,2541,210
15_3_500/os_0_com_0_time_0_rcom_0/0.txt,15,3,500,L,0,136.597,29310,29310,0,1,19,36989,7322
15_3_500/os_0_com_0_time_0_rcom_0/1.txt,15,3,500,L,1,350.476,34801,34801,0,1,20,48015,9466
15_3_500/os_0_com_0_time_0_rcom_0/2.txt,15,3,500,L,2,419.215,26605,26605,0,1,35,70268,25311
15_3_500/os_0_com_0_time_0_rcom_0/3.txt,15,3,500,L,3,254.871,36033,36033,0,1,32,56180,11513
15_3_500/os_0_com_0_time_0_rcom_0/4.txt,15,3,500,L,4,296.322,30623,30623,0,1,5,15317,3056
15_3_500/os_0_com_0_time_0_rcom_0/5.txt,15,3,500,L,5,209.566,29892,29892,0,1,24,49183,8721
15_3_500/os_0_com_0_time_0_rcom_0/6.txt,15,3,500,L,6,154.646,33263,33263,0,1,13,23401,4481
15_3_500/os_0_com_0_time_0_rcom_0/7.txt,15,3,500,L,7,90.068,26990,26990,0,1,9,14465,1399
15_3_500/os_0_com_0_time_0_rcom_0/8.txt,15,3,500,L,8,478.433,34171,34171,0,1,28,54579,12723
15_3_500/os_0_com_0_time_0_rcom_0/9.txt,15,3,500,L,9,211.721,29458,29458,0,1,33,48550,8973
15_3_500/os_1_com_0_time_0_rcom_0/0.txt,15,3,500,H,0,216.604,65031,65037,0.0092,0,13,22125,992
15_3_500/os_1_com_0_time_0_rcom_0/1.txt,15,3,500,H,1,163.937,66964,66970,0.009,0,5,7113,12
15_3_500/os_1_com_0_time_0_rcom_0/2.txt,15,3,500,H,2,695.293,50056,50056,0,1,27,77455,6687
15_3_500/os_1_com_0_time_0_rcom_0/3.txt,15,3,500,H,3,379.812,70812,70819,0.0099,0,12,19126,498
15_3_500/os_1_com_0_time_0_rcom_0/4.txt,15,3,500,H,4,335.219,58715,58715,0,1,4,8173,677
15_3_500/os_1_com_0_time_0_rcom_0/5.txt,15,3,500,H,5,69.054,55464,55469,0.009,0,6,11290,187
15_3_500/os_1_com_0_time_0_rcom_0/6.txt,15,3,500,H,6,640.943,61112,61112,0,1,14,39801,3417
15_3_500/os_1_com_0_time_0_rcom_0/7.txt,15,3,500,H,7,339.479,59888,59888,0,1,10,20370,1231
15_3_500/os_1_com_0_time_0_rcom_0/8.txt,15,3,500,H,8,409.83,62355,62355,0,1,9,23432,2054
15_3_500/os_1_com_0_time_0_rcom_0/9.txt,15,3,500,H,9,169.945,46593,46593,0,1,3,4468,66
15_3_1000/os_0_com_0_time_0_rcom_0/0.txt,15,3,1000,L,0,458.75,57809,57809,0,1,9,37068,7031
15_3_1000/os_0_com_0_time_0_rcom_0/1.txt,15,3,1000,L,1,2708.148,68151,68152,0.0015,0,38,174406,31024
15_3_1000/os_0_com_0_time_0_rcom_0/2.txt,15,3,1000,L,2,842.598,52714,52714,0,1,26,117418,34170
15_3_1000/os_0_com_0_time_0_rcom_0/3.txt,15,3,1000,L,3,663.987,72238,72242,0.0055,0,27,86978,12204
15_3_1000/os_0_com_0_time_0_rcom_0/4.txt,15,3,1000,L,4,969.341,62287,62287,0,1,6,35455,4568
15_3_1000/os_0_com_0_time_0_rcom_0/5.txt,15,3,1000,L,5,198.583,56412,56412,0,1,10,29735,3356
15_3_1000/os_0_com_0_time_0_rcom_0/6.txt,15,3,1000,L,6,1832.47,69439,69439,0,1,75,252800,45104
15_3_1000/os_0_com_0_time_0_rcom_0/7.txt,15,3,1000,L,7,539.735,55291,55291,0,1,12,39551,6221
15_3_1000/os_0_com_0_time_0_rcom_0/8.txt,15,3,1000,L,8,1052.28,67461,67461,0,1,13,60256,10466
15_3_1000/os_0_com_0_time_0_rcom_0/9.txt,15,3,1000,L,9,3100.089,59027,59032,0.0085,0,43,136886,26629
15_3_1000/os_1_com_0_time_0_rcom_0/0.txt,15,3,1000,H,0,1134.962,131386,131389,0.0023,0,18,74269,5015
15_3_1000/os_1_com_0_time_0_rcom_0/1.txt,15,3,1000,H,1,525.962,134570,134583,0.0097,0,8,29549,657
15_3_1000/os_1_com_0_time_0_rcom_0/2.txt,15,3,1000,H,2,3600,99993,102294,2.2494,0,18,137396,13688
15_3_1000/os_1_com_0_time_0_rcom_0/3.txt,15,3,1000,H,3,884.931,143135,143145,0.007,0,10,37431,2537
15_3_1000/os_1_com_0_time_0_rcom_0/4.txt,15,3,1000,H,4,3600,119438,120975,1.2705,0,22,141764,14453
15_3_1000/os_1_com_0_time_0_rcom_0/5.txt,15,3,1000,H,5,789.785,111919,111926,0.0063,0,17,52403,2286
15_3_1000/os_1_com_0_time_0_rcom_0/6.txt,15,3,1000,H,6,1622.447,119422,119422,0,1,11,60299,5443
15_3_1000/os_1_com_0_time_0_rcom_0/7.txt,15,3,1000,H,7,2902.868,121629,121640,0.009,0,29,191590,14929
15_3_1000/os_1_com_0_time_0_rcom_0/8.txt,15,3,1000,H,8,1206.411,125598,125598,0,1,9,51066,3724
15_3_1000/os_1_com_0_time_0_rcom_0/9.txt,15,3,1000,H,9,712.938,95659,95661,0.0021,0,6,25934,2577
15_4_10/os_0_com_0_time_0_rcom_0/0.txt,15,4,10,L,0,0.83,483,483,0,1,6,361,48
15_4_10/os_0_com_0_time_0_rcom_0/1.txt,15,4,10,L,1,0.13,450,450,0,1,3,111,3
15_4_10/os_0_com_0_time_0_rcom_0/2.txt,15,4,10,L,2,1.01,450,450,0,1,13,481,100
15_4_10/os_0_com_0_time_0_rcom_0/3.txt,15,4,10,L,3,0.44,518,518,0,1,7,301,23
15_4_10/os_0_com_0_time_0_rcom_0/4.txt,15,4,10,L,4,0.16,565,565,0,1,1,50,0
15_4_10/os_0_com_0_time_0_rcom_0/5.txt,15,4,10,L,5,1.44,505,505,0,1,21,867,145
15_4_10/os_0_com_0_time_0_rcom_0/6.txt,15,4,10,L,6,0.11,467,467,0,1,3,134,15
15_4_10/os_0_com_0_time_0_rcom_0/7.txt,15,4,10,L,7,0.44,468,468,0,1,5,201,26
15_4_10/os_0_com_0_time_0_rcom_0/8.txt,15,4,10,L,8,0.17,680,680,0,1,3,159,9
15_4_10/os_0_com_0_time_0_rcom_0/9.txt,15,4,10,L,9,0.34,533,533,0,1,3,213,19
15_4_10/os_1_com_0_time_0_rcom_0/0.txt,15,4,10,H,0,0.34,846,846,0,1,4,183,2
15_4_10/os_1_com_0_time_0_rcom_0/1.txt,15,4,10,H,1,0.2,988,988,0,1,1,50,0
15_4_10/os_1_com_0_time_0_rcom_0/2.txt,15,4,10,H,2,0.24,829,829,0,1,1,50,0
15_4_10/os_1_com_0_time_0_rcom_0/3.txt,15,4,10,H,3,0.59,667,667,0,1,2,132,6
15_4_10/os_1_com_0_time_0_rcom_0/4.txt,15,4,10,H,4,1.54,782,782,0,1,6,277,19
15_4_10/os_1_com_0_time_0_rcom_0/5.txt,15,4,10,H,5,0.65,669,669,0,1,6,203,9
15_4_10/os_1_com_0_time_0_rcom_0/6.txt,15,4,10,H,6,2.28,824,824,0,1,33,1661,186
15_4_10/os_1_com_0_time_0_rcom_0/7.txt,15,4,10,H,7,0.14,927,927,0,1,1,50,0
15_4_10/os_1_com_0_time_0_rcom_0/8.txt,15,4,10,H,8,0.38,706,706,0,1,2,85,2
15_4_10/os_1_com_0_time_0_rcom_0/9.txt,15,4,10,H,9,1.93,894,894,0,1,12,905,79
15_4_30/os_0_com_0_time_0_rcom_0/0.txt,15,4,30,L,0,0.84,1556,1556,0,1,4,477,37
15_4_30/os_0_com_0_time_0_rcom_0/1.txt,15,4,30,L,1,2.29,1755,1755,0,1,28,2202,135
15_4_30/os_0_com_0_time_0_rcom_0/2.txt,15,4,30,L,2,5.38,1510,1510,0,1,30,3863,434
15_4_30/os_0_com_0_time_0_rcom_0/3.txt,15,4,30,L,3,3.84,1604,1604,0,1,12,1862,268
15_4_30/os_0_com_0_time_0_rcom_0/4.txt,15,4,30,L,4,0.31,1401,1401,0,1,2,245,3
15_4_30/os_0_com_0_time_0_rcom_0/5.txt,15,4,30,L,5,1.03,1409,1409,0,1,3,427,33
15_4_30/os_0_com_0_time_0_rcom_0/6.txt,15,4,30,L,6,0.91,1199,1199,0,1,2,282,10
15_4_30/os_0_com_0_time_0_rcom_0/7.txt,15,4,30,L,7,3.03,1474,1474,0,1,14,1670,214
15_4_30/os_0_com_0_time_0_rcom_0/8.txt,15,4,30,L,8,2.99,1435,1435,0,1,17,1812,152
15_4_30/os_0_com_0_time_0_rcom_0/9.txt,15,4,30,L,9,1.59,1712,1712,0,1,9,944,48
15_4_30/os_1_com_0_time_0_rcom_0/0.txt,15,4,30,H,0,6.86,2310,2310,0,1,8,1411,102
15_4_30/os_1_com_0_time_0_rcom_0/1.txt,15,4,30,H,1,0.89,2818,2818,0,1,2,260,3
15_4_30/os_1_com_0_time_0_rcom_0/2.txt,15,4,30,H,2,15.95,2263,2263,0,1,24,5338,523
15_4_30/os_1_com_0_time_0_rcom_0/3.txt,15,4,30,H,3,2.73,2264,2264,0,1,7,613,29
15_4_30/os_1_com_0_time_0_rcom_0/4.txt,15,4,30,H,4,1.65,2466,2466,0,1,1,150,0
15_4_30/os_1_com_0_time_0_rcom_0/5.txt,15,4,30,H,5,2.8,2349,2349,0,1,9,821,89
15_4_30/os_1_com_0_time_0_rcom_0/6.txt,15,4,30,H,6,4.64,1824,1824,0,1,13,1929,149
15_4_30/os_1_com_0_time_0_rcom_0/7.txt,15,4,30,H,7,1.34,2545,2545,0,1,2,257,11
15_4_30/os_1_com_0_time_0_rcom_0/8.txt,15,4,30,H,8,3.94,2246,2246,0,1,9,1424,75
15_4_30/os_1_com_0_time_0_rcom_0/9.txt,15,4,30,H,9,4.85,2132,2132,0,1,5,892,74
15_4_50/os_0_com_0_time_0_rcom_0/0.txt,15,4,50,L,0,18.71,2269,2269,0,1,30,5599,1053
15_4_50/os_0_com_0_time_0_rcom_0/1.txt,15,4,50,L,1,4,2426,2426,0,1,4,820,64
15_4_50/os_0_com_0_time_0_rcom_0/2.txt,15,4,50,L,2,2.42,2698,2698,0,1,16,3202,151
15_4_50/os_0_com_0_time_0_rcom_0/3.txt,15,4,50,L,3,1.08,2888,2888,0,1,7,1243,59
15_4_50/os_0_com_0_time_0_rcom_0/4.txt,15,4,50,L,4,5.03,2975,2975,0,1,12,2389,184
15_4_50/os_0_com_0_time_0_rcom_0/5.txt,15,4,50,L,5,10.35,2675,2675,0,1,8,1741,274
15_4_50/os_0_com_0_time_0_rcom_0/6.txt,15,4,50,L,6,0.84,1961,1961,0,1,2,470,44
15_4_50/os_0_com_0_time_0_rcom_0/7.txt,15,4,50,L,7,1.42,2221,2221,0,1,4,675,25
15_4_50/os_0_com_0_time_0_rcom_0/8.txt,15,4,50,L,8,2.45,2701,2701,0,1,3,840,64
15_4_50/os_0_com_0_time_0_rcom_0/9.txt,15,4,50,L,9,9.4,2186,2186,0,1,26,5283,1027
15_4_50/os_1_com_0_time_0_rcom_0/0.txt,15,4,50,H,0,4.15,3591,3591,0,1,2,470,6
15_4_50/os_1_com_0_time_0_rcom_0/1.txt,15,4,50,H,1,3.96,4398,4398,0,1,6,768,15
15_4_50/os_1_com_0_time_0_rcom_0/2.txt,15,4,50,H,2,2.5,4685,4685,0,1,3,647,7
15_4_50/os_1_com_0_time_0_rcom_0/3.txt,15,4,50,H,3,3.31,5193,5193,0,1,3,678,7
15_4_50/os_1_com_0_time_0_rcom_0/4.txt,15,4,50,H,4,4.28,4698,4698,0,1,3,1164,77
15_4_50/os_1_com_0_time_0_rcom_0/5.txt,15,4,50,H,5,15.24,4264,4264,0,1,14,4500,416
15_4_50/os_1_com_0_time_0_rcom_0/6.txt,15,4,50,H,6,1.47,5292,5292,0,1,1,250,0
15_4_50/os_1_com_0_time_0_rcom_0/7.txt,15,4,50,H,7,1.74,4458,4458,0,1,1,250,0
15_4_50/os_1_com_0_time_0_rcom_0/8.txt,15,4,50,H,8,1.89,4947,4947,0,1,2,440,11
15_4_50/os_1_com_0_time_0_rcom_0/9.txt,15,4,50,H,9,16.75,3314,3314,0,1,10,3413,381
15_4_100/os_0_com_0_time_0_rcom_0/0.txt,15,4,100,L,0,12.321,4837,4837,0,1,9,3299,379
15_4_100/os_0_com_0_time_0_rcom_0/1.txt,15,4,100,L,1,12.357,5655,5655,0,1,12,4323,369
15_4_100/os_0_com_0_time_0_rcom_0/2.txt,15,4,100,L,2,24.256,4460,4460,0,1,26,8872,1753
15_4_100/os_0_com_0_time_0_rcom_0/3.txt,15,4,100,L,3,3.546,6176,6176,0,1,4,1435,16
15_4_100/os_0_com_0_time_0_rcom_0/4.txt,15,4,100,L,4,10.175,4782,4782,0,1,4,1472,178
15_4_100/os_0_com_0_time_0_rcom_0/5.txt,15,4,100,L,5,14.028,5715,5715,0,1,15,4775,478
15_4_100/os_0_com_0_time_0_rcom_0/6.txt,15,4,100,L,6,9.649,5833,5833,0,1,20,5945,366
15_4_100/os_0_com_0_time_0_rcom_0/7.txt,15,4,100,L,7,30.45,5332,5332,0,1,10,4712,952
15_4_100/os_0_com_0_time_0_rcom_0/8.txt,15,4,100,L,8,14.851,5165,5165,0,1,5,3144,622
15_4_100/os_0_com_0_time_0_rcom_0/9.txt,15,4,100,L,9,10.088,4963,4963,0,1,8,2856,286
15_4_100/os_1_com_0_time_0_rcom_0/0.txt,15,4,100,H,0,8.627,11293,11293,0,1,4,1345,31
15_4_100/os_1_com_0_time_0_rcom_0/1.txt,15,4,100,H,1,11.217,12184,12184,0,1,3,1709,90
15_4_100/os_1_com_0_time_0_rcom_0/2.txt,15,4,100,H,2,16.449,9102,9102,0,1,2,1095,62
15_4_100/os_1_com_0_time_0_rcom_0/3.txt,15,4,100,H,3,9.125,12768,12768,0,1,2,1003,15
15_4_100/os_1_com_0_time_0_rcom_0/4.txt,15,4,100,H,4,13.929,9497,9497,0,1,2,1367,103
15_4_100/os_1_com_0_time_0_rcom_0/5.txt,15,4,100,H,5,5.357,10634,10634,0,1,4,1647,52
15_4_100/os_1_com_0_time_0_rcom_0/6.txt,15,4,100,H,6,10.567,10695,10696,0.0093,0,2,834,3
15_4_100/os_1_com_0_time_0_rcom_0/7.txt,15,4,100,H,7,61.127,10804,10804,0,1,10,6666,799
15_4_100/os_1_com_0_time_0_rcom_0/8.txt,15,4,100,H,8,20.398,10868,10868,0,1,4,2274,132
15_4_100/os_1_com_0_time_0_rcom_0/9.txt,15,4,100,H,9,22.781,10265,10265,0,1,4,2069,125
15_4_500/os_0_com_0_time_0_rcom_0/0.txt,15,4,500,L,0,84.193,22805,22806,0.0044,0,6,7867,288
15_4_500/os_0_com_0_time_0_rcom_0/1.txt,15,4,500,L,1,123.301,28137,28137,0,1,6,13115,1926
15_4_500/os_0_com_0_time_0_rcom_0/2.txt,15,4,500,L,2,106.354,21829,21829,0,1,32,50887,8837
15_4_500/os_0_com_0_time_0_rcom_0/3.txt,15,4,500,L,3,45.558,30384,30387,0.0099,0,3,6125,52
15_4_500/os_0_com_0_time_0_rcom_0/4.txt,15,4,500,L,4,145.429,24748,24748,0,1,3,5621,119
15_4_500/os_0_com_0_time_0_rcom_0/5.txt,15,4,500,L,5,92.43,28420,28420,0,1,5,8562,815
15_4_500/os_0_com_0_time_0_rcom_0/6.txt,15,4,500,L,6,104.118,28607,28608,0.0035,0,17,28068,2353
15_4_500/os_0_com_0_time_0_rcom_0/7.txt,15,4,500,L,7,312.152,25366,25366,0,1,6,9523,1383
15_4_500/os_0_com_0_time_0_rcom_0/8.txt,15,4,500,L,8,586.602,26491,26492,0.0038,0,15,34502,6067
15_4_500/os_0_com_0_time_0_rcom_0/9.txt,15,4,500,L,9,234.123,25179,25179,0,1,32,49205,6993
15_4_500/os_1_com_0_time_0_rcom_0/0.txt,15,4,500,H,0,130.163,57096,57096,0,1,2,4026,5
15_4_500/os_1_com_0_time_0_rcom_0/1.txt,15,4,500,H,1,217.09,61362,61362,0,1,4,10731,702
15_4_500/os_1_com_0_time_0_rcom_0/2.txt,15,4,500,H,2,309.352,45626,45626,0,1,6,12061,340
15_4_500/os_1_com_0_time_0_rcom_0/3.txt,15,4,500,H,3,115.248,63821,63821,0,1,2,6695,217
15_4_500/os_1_com_0_time_0_rcom_0/4.txt,15,4,500,H,4,316.43,48081,48084,0.0062,0,7,14588,742
